Time,Axis 1,Axis 2,Axis 3,Axis 4,Axis 5,Axis 6,Power [Watt]
2.1,-29.37,-72.57,110.74,0.0029,-39.436,180.01,24.169
2.112,-29.37,-72.679,110.55,0.0029,-39.178,180.01,18.203
2.124,-29.37,-72.804,110.33,0.0029,-38.885,180.01,18.321
2.136,-29.37,-72.944,110.06,0.0029,-38.56,180.01,12.59
2.148,-29.37,-73.1,109.75,0.0029,-38.208,180.01,15.638
2.16,-29.37,-73.27,109.39,0.0029,-37.831,180.01,16.739
2.172,-29.37,-73.454,108.97,0.0029,-37.435,180.01,25.425
2.184,-29.37,-73.654,108.49,0.0029,-37.014,180.01,160.22
2.196,-29.37,-73.87,107.94,0.0029,-36.573,180.01,413.95
2.208,-29.37,-74.094,107.33,0.0029002,-36.128,180.01,638.67
2.22,-29.37,-74.328,106.66,0.0028976,-35.697,180.01,972.04
2.232,-29.37,-74.569,105.91,0.0029187,-35.301,180.01,1231.8
2.244,-29.37,-74.818,105.08,0.0030104,-34.959,180.01,1432.4
2.256,-29.37,-75.072,104.18,0.0029975,-34.683,180.01,1837.9
2.268,-29.37,-75.328,103.22,0.0030004,-34.481,180.01,2219.7
2.28,-29.37,-75.587,102.19,0.0029999,-34.358,180.01,2782.6
2.292,-29.37,-75.846,101.12,0.003,-34.312,180.01,3299.1
2.304,-29.37,-76.105,100.02,0.003,-34.339,180.01,3536.4
2.316,-29.37,-76.37,98.867,0.003,-34.426,180.01,3840.1
2.328,-29.37,-76.646,97.652,0.003,-34.551,180.01,4147
2.34,-29.37,-76.938,96.364,0.003,-34.693,180.01,4518.9
2.352,-29.37,-77.241,95.026,0.003,-34.841,180.01,4948.5
2.364,-29.37,-77.553,93.649,0.003,-34.992,180.01,5384.3
2.376,-29.37,-77.873,92.238,0.003,-35.148,180.01,5694.8
2.388,-29.37,-78.2,90.795,0.003,-35.307,180.01,5678
2.4,-29.37,-78.533,89.324,0.003,-35.469,180.01,5297.4
2.412,-29.37,-78.872,87.829,0.003,-35.634,180.01,5137.6
2.424,-29.37,-79.216,86.311,0.003,-35.801,180.01,5343.3
2.436,-29.37,-79.565,84.773,0.003,-35.97,180.01,6107.6
2.448,-29.37,-79.917,83.219,0.003,-36.142,180.01,6521.1
2.46,-29.37,-80.273,81.65,0.003,-36.314,180.01,7142.2
2.472,-29.37,-80.631,80.069,0.0029999,-36.489,180.01,7209.1
2.484,-29.37,-80.992,78.478,0.0030002,-36.664,180.01,6741.4
2.496,-29.371,-81.354,76.879,0.0029996,-36.84,180.01,6342.6
2.508,-29.373,-81.718,75.275,0.0030008,-37.017,180.01,5956.2
2.52,-29.379,-82.082,73.668,0.0029994,-37.194,180.01,5031.8
2.532,-29.39,-82.446,72.06,0.0029015,-37.371,180.01,4357.8
2.544,-29.408,-82.811,70.453,0.002899,-37.548,180.01,4255.7
2.556,-29.438,-83.174,68.85,0.0029005,-37.724,180.01,4162.4
2.568,-29.484,-83.536,67.253,0.0028998,-37.9,180.01,4408.3
2.58,-29.549,-83.896,65.662,0.0029001,-38.075,180.01,4962.7
2.592,-29.639,-84.254,64.083,0.0029,-38.249,180.01,4797.5
2.604,-29.759,-84.609,62.516,0.0029,-38.422,180.01,4444.8
2.616,-29.917,-84.961,60.965,0.0029,-38.593,180.01,4014.7
2.628,-30.117,-85.309,59.43,0.0029,-38.762,180.01,3261.4
2.64,-30.367,-85.652,57.917,0.0029,-38.928,180.01,2494.5
2.652,-30.672,-85.989,56.428,0.0029,-39.093,180.01,2334.4
2.664,-31.039,-86.321,54.967,0.0029,-39.254,180.01,2083.2
2.676,-31.475,-86.645,53.536,0.0029,-39.411,180.01,2242.4
2.688,-31.987,-86.962,52.139,0.0029,-39.565,180.01,2635.5
2.7,-32.582,-87.269,50.783,0.0029,-39.714,180.01,2543.2
2.712,-33.265,-87.566,49.472,0.0029,-39.859,180.01,2497.2
2.724,-34.043,-87.851,48.215,0.0029,-39.997,180.01,2277.7
2.736,-34.917,-88.122,47.021,0.0029,-40.129,180.01,1611.6
2.748,-35.889,-88.376,45.899,0.0029,-40.252,180.01,1317.3
2.76,-36.954,-88.611,44.862,0.0029,-40.367,180.01,1134.3
2.772,-38.104,-88.825,43.919,0.0029,-40.471,180.01,1055.2
2.784,-39.329,-89.016,43.073,0.0029,-40.564,180.01,1281
2.796,-40.619,-89.185,42.327,0.0029,-40.646,180.01,1780.1
2.808,-41.966,-89.333,41.676,0.0029,-40.718,180.01,2176.1
2.82,-43.364,-89.46,41.114,0.0029,-40.779,180.01,2635.4
2.832,-44.806,-89.569,40.635,0.0029,-40.832,180.01,3074.6
2.844,-46.287,-89.661,40.23,0.0029,-40.877,180.01,3257
2.856,-47.803,-89.738,39.891,0.0029,-40.914,180.01,3251.3
2.868,-49.351,-89.801,39.611,0.0029,-40.945,180.01,3170.5
2.88,-50.927,-89.853,39.382,0.0029,-40.97,180.01,2822.2
2.892,-52.525,-89.894,39.199,0.0029,-40.99,180.01,2520.4
2.904,-54.144,-89.927,39.055,0.0029,-41.006,180.01,2471.5
2.916,-55.781,-89.952,38.944,0.0029,-41.019,180.01,2576.5
2.928,-57.431,-89.971,38.861,0.0029,-41.028,180.01,2837.4
2.94,-59.094,-89.984,38.802,0.0029,-41.034,180.01,3173.4
2.952,-60.766,-89.994,38.761,0.0029,-41.039,180.01,3497.1
2.964,-62.441,-89.999,38.735,0.0029,-41.041,180.01,3678.5
2.976,-64.122,-90.003,38.72,0.0029,-41.043,180.01,3670.5
2.988,-65.802,-90.005,38.712,0.0029,-41.044,180.01,3659.3
3,-67.482,-90.006,38.708,0.0029,-41.044,180.01,3432.9
3.012,-69.162,-90.006,38.706,0.0029,-41.045,180.01,3308.8
3.024,-70.842,-90.006,38.706,0.0029,-41.045,180.01,3211.3
3.036,-72.522,-90.006,38.706,0.0029,-41.045,180.01,3191.3
3.048,-74.201,-90.006,38.706,0.0029,-41.045,180.01,3208.9
3.06,-75.882,-90.006,38.706,0.0029,-41.045,180.01,2965.2
3.072,-77.562,-90.006,38.706,0.0029,-41.045,180.01,2723
3.084,-79.242,-90.006,38.706,0.0029,-41.045,180.01,2397.6
3.096,-80.922,-90.006,38.706,0.0029,-41.045,180.01,1891.8
3.108,-82.602,-90.006,38.708,0.0029,-41.045,180.01,1775.9
3.12,-84.282,-90.005,38.712,0.0029,-41.044,180.01,1773.9
3.132,-85.962,-90.003,38.719,0.0029,-41.044,180.01,1839
3.144,-87.641,-89.999,38.733,0.0029,-41.043,180.01,2009
3.156,-89.321,-89.993,38.756,0.0029,-41.042,180.01,2112.1
3.168,-91.001,-89.984,38.792,0.0029,-41.041,180.01,2121.9
3.18,-92.678,-89.971,38.844,0.0029,-41.038,180.01,1963.2
3.192,-94.35,-89.952,38.918,0.0029,-41.035,180.01,1888.5
3.204,-96.013,-89.927,39.019,0.0029,-41.031,180.01,1808.7
3.216,-97.665,-89.893,39.152,0.0029,-41.025,180.01,1746.7
3.228,-99.301,-89.85,39.323,0.0029,-41.017,180.01,1837.1
3.24,-100.92,-89.795,39.538,0.0029,-41.008,180.01,1977.2
3.252,-102.52,-89.728,39.803,0.0029,-40.996,180.01,2031.2
3.264,-104.09,-89.647,40.124,0.0029,-40.982,180.01,2037.2
3.276,-105.63,-89.55,40.508,0.0029,-40.965,180.01,1974.8
3.288,-107.14,-89.435,40.961,0.0029,-40.944,180.01,1826.7
3.3,-108.6,-89.301,41.49,0.0029,-40.921,180.01,1584.2
3.312,-110.02,-89.146,42.1,0.0029,-40.894,180.01,1407.7
3.324,-111.38,-88.97,42.795,0.0029,-40.863,180.01,1234.8
3.336,-112.68,-88.772,43.575,0.0029002,-40.828,180.01,1082.5
3.348,-113.89,-88.554,44.437,0.0028993,-40.79,180.01,1016.1
3.36,-115.02,-88.317,45.374,0.0029024,-40.748,180.01,982.27
3.372,-116.06,-88.062,46.379,0.0028922,-40.703,180.01,998.96
3.384,-117,-87.792,47.446,0.0029268,-40.656,180.01,1058.7
3.396,-117.85,-87.508,48.566,0.0030092,-40.606,180.01,1237
3.408,-118.6,-87.212,49.733,0.0029983,-40.554,180.01,1300
3.42,-119.27,-86.905,50.945,0.0030001,-40.5,180.01,1433.1
3.432,-119.86,-86.588,52.196,0.0030001,-40.445,180.01,1528.5
3.444,-120.37,-86.263,53.481,0.0029999,-40.388,180.01,1510.3
3.456,-120.82,-85.929,54.799,0.003,-40.329,180.01,1464.2
3.468,-121.2,-85.588,56.145,0.003,-40.269,180.01,1352.4
3.48,-121.53,-85.24,57.519,0.003,-40.208,180.01,1168.5
3.492,-121.8,-84.886,58.917,0.003,-40.146,180.01,1008.6
3.504,-122.03,-84.526,60.336,0.003,-40.083,180.01,880.82
3.516,-122.22,-84.161,61.775,0.003,-40.019,180.01,976.32
3.528,-122.38,-83.793,63.231,0.003,-39.954,180.01,1109.7
3.54,-122.51,-83.42,64.703,0.003,-39.889,180.01,1329
3.552,-122.6,-83.043,66.189,0.003,-39.822,180.01,1657.1
3.564,-122.68,-82.664,67.686,0.003,-39.756,180.01,2015.7
3.576,-122.73,-82.282,69.193,0.003,-39.689,180.01,2292.2
3.588,-122.77,-81.898,70.708,0.003,-39.621,180.01,2523.9
3.6,-122.8,-81.513,72.23,0.003,-39.554,180.01,2601.6
3.612,-122.81,-81.126,73.757,0.003,-39.486,180.01,2542
3.624,-122.82,-80.738,75.287,0.003,-39.418,180.01,2411.2
3.636,-122.83,-80.35,76.818,0.003,-39.35,180.01,2134.6
3.648,-122.83,-79.962,78.349,0.0029999,-39.282,180.01,1984.9
3.66,-122.83,-79.575,79.879,0.0030002,-39.214,180.01,1803.9
3.672,-122.83,-79.188,81.404,0.0029994,-39.146,180.01,1692.5
3.684,-122.83,-78.803,82.925,0.0030018,-39.078,180.01,1742.1
3.696,-122.83,-78.42,84.437,0.0029949,-39.011,180.01,1776.1
3.708,-122.83,-78.039,85.941,0.0030122,-38.944,180.01,1701.6
3.72,-122.83,-77.66,87.435,0.0031034,-38.877,180.01,1542.2
3.732,-122.83,-77.285,88.915,0.0031008,-38.812,180.01,1319.3
3.744,-122.83,-76.914,90.381,0.0030992,-38.746,180.01,968.77
3.756,-122.83,-76.547,91.83,0.0031004,-38.682,180.01,632.77
3.768,-122.83,-76.184,93.26,0.0030999,-38.618,180.01,479.11
3.78,-122.83,-75.828,94.668,0.0031001,-38.556,180.01,282.98
3.792,-122.83,-75.477,96.054,0.0031,-38.494,180.01,193.2
3.804,-122.83,-75.132,97.412,0.0031,-38.434,180.01,202.84
3.816,-122.83,-74.795,98.742,0.0031,-38.375,180.01,154.77
3.828,-122.83,-74.466,100.04,0.0031,-38.317,180.01,117.75
3.84,-122.83,-74.147,101.3,0.0031,-38.261,180.01,84.459
3.852,-122.83,-73.839,102.52,0.0031,-38.207,180.01,45.019
3.864,-122.83,-73.545,103.67,0.0031,-38.159,180.01,18.644
3.876,-122.83,-73.264,104.75,0.0031,-38.133,180.01,22.532
3.888,-122.83,-72.987,105.76,0.0031,-38.15,180.01,24.7
3.9,-122.83,-72.71,106.71,0.0031,-38.225,180.01,15.092
3.912,-122.83,-72.429,107.6,0.0031,-38.364,180.01,20.528
3.924,-122.83,-72.145,108.39,0.0031,-38.566,180.01,9.9034
3.936,-122.83,-71.861,109.1,0.0031,-38.824,180.01,14.903
3.948,-122.83,-71.577,109.71,0.0031,-39.133,180.01,19.67
3.96,-122.83,-71.295,110.25,0.0030999,-39.485,180.01,17.521
3.972,-122.83,-71.016,110.71,0.0031004,-39.872,180.01,25.613
3.984,-122.83,-70.74,111.11,0.0030984,-40.282,180.01,19.992
3.996,-122.83,-70.471,111.46,0.0031055,-40.699,180.01,13.593
4.008,-122.83,-70.208,111.77,0.0030802,-41.111,180.01,8.0055
4.02,-122.83,-69.954,112.04,0.0029956,-41.511,180.01,0
4.032,-122.83,-69.711,112.28,0.0029874,-41.898,180.01,7.765
4.044,-122.83,-69.482,112.49,0.0028905,-42.27,180.01,10.269
4.056,-122.83,-69.269,112.67,0.0029061,-42.622,180.01,16.612
4.068,-122.83,-69.077,112.82,0.0028847,-42.943,180.01,27.421
4.08,-122.83,-68.907,112.95,0.0027919,-43.233,180.01,15.12
4.092,-122.83,-68.759,113.06,0.0028024,-43.484,180.01,18.608
4.104,-122.83,-68.635,113.14,0.0027984,-43.695,180.01,18.035
4.116,-122.83,-68.537,113.21,0.0028039,-43.862,180.01,12.69
4.128,-122.83,-68.464,113.26,0.0027853,-43.985,180.01,17.072
4.14,-122.83,-68.416,113.29,0.0026916,-44.065,180.01,14.07
4.152,-122.83,-68.395,113.31,0.0027032,-44.101,180.01,12.572
4.164,-122.83,-68.399,113.3,0.0026956,-44.093,180.01,9.528
4.176,-122.83,-68.43,113.28,0.0027149,-44.042,180.01,10.103
4.188,-122.83,-68.486,113.25,0.0028081,-43.947,180.01,17.648
4.2,-122.83,-68.568,113.19,0.0027978,-43.809,180.01,17.358
4.212,-122.83,-68.675,113.11,0.0028006,-43.627,180.01,22.586
4.224,-122.83,-68.807,113.02,0.0027999,-43.402,180.01,23.394
4.236,-122.83,-68.963,112.91,0.0027998,-43.137,180.01,22.162
4.248,-122.83,-69.141,112.77,0.002801,-42.836,180.01,23.848
4.26,-122.83,-69.34,112.61,0.0027962,-42.504,180.01,22.683
4.272,-122.83,-69.558,112.42,0.0028148,-42.145,180.01,25.547
4.284,-122.84,-69.793,112.21,0.0029079,-41.763,180.01,43.845
4.296,-122.85,-70.044,111.96,0.0028988,-41.364,180.01,202.47
4.308,-122.88,-70.303,111.68,0.002897,-40.955,180.01,368.03
4.32,-122.93,-70.569,111.36,0.0029125,-40.537,180.01,640.12
4.332,-122.99,-70.841,110.99,0.0030074,-40.116,180.01,856.63
4.344,-123.08,-71.118,110.58,0.0029977,-39.709,180.01,1067.1
4.356,-123.2,-71.397,110.1,0.0030019,-39.331,180.01,1271.6
4.368,-123.36,-71.679,109.55,0.0029929,-38.991,180.01,1470.1
4.38,-123.57,-71.962,108.91,0.0030414,-38.699,180.01,1701.3
4.392,-123.83,-72.244,108.17,0.0031087,-38.46,180.01,1830.4
4.404,-124.15,-72.525,107.34,0.0030985,-38.283,180.01,1898.5
4.416,-124.5,-72.803,106.43,0.0031002,-38.171,180.01,1931.9
4.428,-124.9,-73.078,105.46,0.0031,-38.123,180.01,2038
4.44,-125.32,-73.353,104.42,0.0031,-38.13,180.01,2275.7
4.452,-125.77,-73.635,103.32,0.0031,-38.17,180.01,2671.5
4.464,-126.25,-73.931,102.15,0.0031,-38.223,180.01,3470.8
4.476,-126.75,-74.24,100.93,0.0031,-38.277,180.01,4458.2
