Time,Axis 1,Axis 2,Axis 3,Axis 4,Axis 5,Axis 6,Power [Watt],Consumed Power [Watt]
4.344,-14.539,-47.462,51.415,151.11,20.156,29.193,786.18,786.18
4.356,-14.605,-48.25,52.206,151.47,20.407,28.842,853.04,853.04
4.368,-14.674,-49.042,52.98,151.82,20.644,28.501,963.71,963.71
4.38,-14.747,-49.838,53.733,152.14,20.866,28.172,1149.3,1149.3
4.392,-14.825,-50.637,54.462,152.45,21.072,27.855,1441.7,1441.7
4.404,-14.906,-51.438,55.166,152.74,21.259,27.553,1856.6,1856.6
4.416,-14.992,-52.24,55.842,153.01,21.429,27.266,2396.9,2396.9
4.428,-15.083,-53.049,56.496,153.25,21.581,26.992,3070.9,3070.9
4.44,-15.178,-53.865,57.13,153.49,21.718,26.728,3874.2,3874.2
4.452,-15.278,-54.694,57.75,153.7,21.84,26.474,4795.6,4795.6
4.464,-15.383,-55.535,58.357,153.91,21.95,26.228,5798.2,5798.2
4.476,-15.493,-56.392,58.955,154.1,22.049,25.988,6822.6,6822.6
4.488,-15.607,-57.265,59.547,154.28,22.138,25.754,7795.2,7795.2
4.5,-15.726,-58.155,60.135,154.45,22.218,25.523,8621.1,8621.1
4.512,-15.85,-59.062,60.72,154.62,22.291,25.295,9199.9,9199.9
4.524,-15.977,-59.987,61.305,154.78,22.358,25.069,9440,9440
4.536,-16.108,-60.93,61.892,154.94,22.419,24.844,9292.9,9292.9
4.548,-16.243,-61.889,62.481,155.09,22.476,24.619,8778.1,8778.1
4.56,-16.381,-62.866,63.073,155.24,22.53,24.394,7981.1,7981.1
4.572,-16.523,-63.86,63.671,155.39,22.581,24.168,7025.7,7025.7
4.584,-16.667,-64.871,64.275,155.54,22.63,23.94,6016.8,6016.8
4.596,-16.814,-65.897,64.886,155.69,22.678,23.71,5024.3,5024.3
4.608,-16.964,-66.94,65.505,155.84,22.726,23.477,4096.3,4096.3
4.62,-17.116,-67.999,66.132,155.99,22.774,23.241,3278.6,3278.6
4.632,-17.27,-69.073,66.768,156.15,22.823,23.002,2624.3,2624.3
4.644,-17.426,-70.161,67.413,156.3,22.872,22.76,2151.4,2151.4
4.656,-17.585,-71.264,68.066,156.46,22.922,22.515,1839.7,1839.7
4.668,-17.745,-72.38,68.727,156.62,22.973,22.266,1650.5,1650.5
4.68,-17.907,-73.509,69.396,156.78,23.024,22.015,1578.6,1578.6
4.692,-18.071,-74.651,70.072,156.94,23.075,21.761,1659.4,1659.4
4.704,-18.237,-75.805,70.755,157.11,23.128,21.504,1932.8,1932.8
4.716,-18.404,-76.971,71.446,157.28,23.18,21.244,2387.4,2387.4
4.728,-18.574,-78.148,72.142,157.45,23.233,20.983,2981.1,2981.1
4.74,-18.744,-79.335,72.846,157.62,23.287,20.718,3655.2,3655.2
4.752,-18.916,-80.532,73.555,157.79,23.341,20.452,4366,4366
4.764,-19.09,-81.74,74.27,157.96,23.396,20.183,5069.1,5069.1
4.776,-19.265,-82.956,74.99,158.14,23.451,19.913,5720.4,5720.4
4.788,-19.441,-84.181,75.716,158.31,23.507,19.641,6277.8,6277.8
4.8,-19.62,-85.415,76.446,158.49,23.564,19.367,6726.5,6726.5
4.812,-19.802,-86.656,77.181,158.66,23.623,19.093,7068.6,7068.6
4.824,-19.987,-87.903,77.92,158.84,23.684,18.819,7308.7,7308.7
4.836,-20.175,-89.157,78.663,159.01,23.748,18.546,7458.2,7458.2
4.848,-20.368,-90.416,79.409,159.18,23.815,18.273,7553.1,7553.1
4.86,-20.567,-91.68,80.158,159.35,23.886,18.003,7639.4,7639.4
4.872,-20.773,-92.947,80.909,159.51,23.963,17.737,7754,7754
4.884,-20.987,-94.217,81.663,159.67,24.046,17.475,7872.3,7872.3
4.896,-21.211,-95.488,82.417,159.82,24.137,17.219,7960,7960
4.908,-21.446,-96.759,83.172,159.96,24.238,16.97,7998.8,7998.8
4.92,-21.693,-98.025,83.924,160.09,24.349,16.731,8026.5,8026.5
4.932,-21.955,-99.284,84.673,160.21,24.472,16.503,8095.3,8095.3
4.944,-22.231,-100.53,85.415,160.31,24.608,16.289,8219.4,8219.4
4.956,-22.525,-101.76,86.149,160.39,24.759,16.09,8355.9,8355.9
4.968,-22.835,-102.98,86.873,160.46,24.926,15.909,8444.7,8444.7
4.98,-23.166,-104.17,87.585,160.5,25.11,15.747,8456.1,8456.1
4.992,-23.517,-105.33,88.283,160.53,25.313,15.606,8399.9,8399.9
5.004,-23.889,-106.47,88.965,160.52,25.536,15.489,8306.5,8306.5
5.016,-24.286,-107.58,89.629,160.49,25.781,15.397,8207.6,8207.6
5.028,-24.707,-108.65,90.274,160.44,26.049,15.332,8122.4,8122.4
5.04,-25.155,-109.68,90.897,160.35,26.341,15.297,8089.8,8089.8
5.052,-25.631,-110.67,91.496,160.22,26.659,15.294,8135.7,8135.7
5.064,-26.137,-111.62,92.07,160.07,27.005,15.324,8226.2,8226.2
5.076,-26.674,-112.51,92.616,159.87,27.38,15.39,8279.6,8279.6
5.088,-27.244,-113.36,93.135,159.64,27.786,15.493,8199.8,8199.8
5.1,-27.849,-114.16,93.625,159.37,28.224,15.635,7973.5,7973.5
5.112,-28.49,-114.9,94.085,159.05,28.696,15.817,7686.9,7686.9
5.124,-29.168,-115.58,94.513,158.69,29.201,16.04,7459.5,7459.5
5.136,-29.882,-116.21,94.91,158.29,29.741,16.306,7345.7,7345.7
5.148,-30.634,-116.78,95.273,157.84,30.316,16.615,7311,7311
5.16,-31.424,-117.29,95.603,157.35,30.926,16.966,7260.7,7260.7
5.172,-32.251,-117.74,95.898,156.81,31.571,17.362,7103,7103
5.184,-33.115,-118.13,96.158,156.22,32.251,17.801,6765,6765
5.196,-34.014,-118.45,96.384,155.6,32.965,18.282,6215.5,6215.5
5.208,-34.949,-118.72,96.574,154.93,33.712,18.807,5451.8,5451.8
5.22,-35.918,-118.92,96.73,154.21,34.491,19.372,4540,4538.5
5.232,-36.919,-119.06,96.852,153.46,35.3,19.978,3571.7,3566.3
5.244,-37.949,-119.14,96.94,152.66,36.139,20.621,2627.1,2630.7
5.256,-39.008,-119.17,96.997,151.83,37.005,21.3,1737.7,1796.1
5.268,-40.093,-119.14,97.023,150.97,37.895,22.013,898.37,1106.7
5.28,-41.202,-119.07,97.022,150.07,38.81,22.757,104.65,587.29
5.292,-42.335,-118.95,96.996,149.15,39.746,23.531,-607.82,250.82
5.304,-43.489,-118.79,96.947,148.19,40.703,24.33,-1195.1,73.178
5.316,-44.661,-118.59,96.879,147.22,41.678,25.153,-1627.1,7.8436
5.328,-45.85,-118.37,96.793,146.22,42.669,25.997,-1902.5,-5.1969
5.34,-47.054,-118.12,96.692,145.21,43.673,26.858,-2021.6,-2.2565
5.352,-48.27,-117.84,96.579,144.17,44.69,27.734,-1977.9,-2.4579
5.364,-49.497,-117.55,96.456,143.13,45.716,28.623,-1763.1,-5.7765
5.376,-50.733,-117.25,96.324,142.07,46.751,29.523,-1389.4,5.2251
5.388,-51.977,-116.93,96.186,141.01,47.793,30.431,-893.45,75.587
5.4,-53.227,-116.61,96.044,139.94,48.841,31.345,-299.81,276.14
5.412,-54.481,-116.28,95.898,138.86,49.893,32.264,395.42,680.46
5.424,-55.739,-115.94,95.75,137.78,50.947,33.187,1201.6,1314.1
5.436,-56.998,-115.6,95.601,136.7,52.004,34.112,2111.2,2143.2
5.448,-58.259,-115.26,95.451,135.61,53.062,35.038,3084.9,3088.8
5.46,-59.521,-114.93,95.301,134.53,54.12,35.964,4080.6,4079.5
5.472,-60.782,-114.59,95.152,133.45,55.178,36.891,5085.4,5084.2
5.484,-62.044,-114.25,95.002,132.36,56.236,37.817,6097.7,6097.6
5.496,-63.305,-113.91,94.852,131.28,57.294,38.743,7104,7104
5.508,-64.566,-113.57,94.702,130.19,58.353,39.669,8060.2,8060.2
5.52,-65.828,-113.23,94.552,129.11,59.411,40.596,8928.1,8928.1
5.532,-67.089,-112.89,94.403,128.03,60.469,41.522,9710.9,9710.9
5.544,-68.351,-112.56,94.253,126.94,61.527,42.448,10428,10428
5.556,-69.612,-112.22,94.103,125.86,62.585,43.375,11080,11080
5.568,-70.873,-111.88,93.953,124.77,63.643,44.301,11600,11600
5.58,-72.133,-111.54,93.804,123.69,64.7,45.226,11907,11907
5.592,-73.388,-111.2,93.655,122.61,65.752,46.147,11978,11978
5.604,-74.633,-110.87,93.507,121.54,66.797,47.062,11858,11858
5.616,-75.867,-110.54,93.36,120.48,67.832,47.968,11625,11625
5.628,-77.085,-110.21,93.216,119.44,68.854,48.862,11300,11300
5.64,-78.283,-109.89,93.073,118.41,69.859,49.742,10872,10872
5.652,-79.456,-109.58,92.934,117.4,70.843,50.603,10345,10345
5.664,-80.601,-109.27,92.798,116.42,71.803,51.444,9778.3,9778.3
5.676,-81.713,-108.97,92.666,115.46,72.736,52.261,9255.4,9255.4
5.688,-82.788,-108.68,92.538,114.53,73.638,53.05,8798.8,8798.8
5.7,-83.821,-108.41,92.416,113.65,74.504,53.808,8378.4,8378.4
5.712,-84.806,-108.14,92.299,112.8,75.33,54.532,7949.7,7949.7
5.724,-85.737,-107.89,92.188,112,76.112,55.216,7507.5,7507.5
5.736,-86.609,-107.66,92.085,111.25,76.843,55.856,7101.7,7101.7
5.748,-87.417,-107.44,91.989,110.56,77.521,56.449,6760.9,6760.9
5.76,-88.158,-107.24,91.901,109.92,78.142,56.993,6502.6,6502.6
5.772,-88.829,-107.06,91.821,109.34,78.706,57.486,6325.9,6325.9
5.784,-89.428,-106.9,91.75,108.83,79.208,57.926,6240.7,6240.7
5.796,-89.954,-106.76,91.688,108.38,79.649,58.312,6256.6,6256.6
5.808,-90.41,-106.64,91.633,107.99,80.031,58.647,6337.4,6337.4
5.82,-90.799,-106.53,91.587,107.65,80.358,58.933,6419.7,6419.7
5.832,-91.127,-106.45,91.548,107.37,80.633,59.174,6416.7,6416.7
5.844,-91.398,-106.37,91.516,107.14,80.86,59.372,6274.4,6274.4
5.856,-91.616,-106.31,91.49,106.95,81.043,59.532,5966.5,5966
5.868,-91.786,-106.27,91.47,106.8,81.186,59.657,5463.2,5462.4
5.88,-91.914,-106.23,91.455,106.69,81.293,59.751,4748.3,4745.9
5.892,-92.005,-106.21,91.444,106.61,81.369,59.818,3816.8,3822.2
5.904,-92.065,-106.19,91.437,106.56,81.42,59.863,2717.2,2775.2
5.916,-92.101,-106.18,91.433,106.53,81.451,59.889,1523.3,1758.5
5.928,-92.119,-106.18,91.43,106.52,81.466,59.902,277.35,931.31
5.94,-92.125,-106.18,91.43,106.51,81.471,59.907,-1017.3,388.09
5.952,-92.126,-106.18,91.43,106.51,81.471,59.907,-2384.1,108.3
5.964,-92.126,-106.18,91.43,106.51,81.471,59.907,-3793.7,9.8218
5.976,-92.126,-106.18,91.43,106.51,81.471,59.907,-5172,-7.5626
5.988,-92.126,-106.18,91.43,106.51,81.471,59.907,-6446.6,-3.6514
6,-92.126,-106.18,91.43,106.51,81.471,59.907,-7579.5,0
6.012,-92.126,-106.18,91.43,106.51,81.471,59.907,-8549.5,0
6.024,-92.126,-106.18,91.43,106.51,81.471,59.907,-9301.5,0
6.036,-92.126,-106.18,91.43,106.51,81.471,59.907,-9743,0
6.048,-92.126,-106.18,91.43,106.51,81.471,59.907,-9817.6,0
6.06,-92.126,-106.18,91.43,106.51,81.471,59.907,-9547.4,0
6.072,-92.126,-106.18,91.43,106.51,81.471,59.907,-9013.1,0
6.084,-92.126,-106.18,91.43,106.51,81.471,59.907,-8281.4,0
6.096,-92.126,-106.18,91.43,106.51,81.471,59.907,-7383.6,0
6.108,-92.126,-106.18,91.43,106.51,81.471,59.907,-6359.1,0
6.12,-92.126,-106.18,91.43,106.51,81.471,59.907,-5282.3,0
6.132,-92.126,-106.18,91.43,106.51,81.471,59.907,-4258.2,0
6.144,-92.126,-106.18,91.43,106.51,81.471,59.907,-3347.6,0
6.156,-92.126,-106.18,91.43,106.51,81.471,59.907,-2551,0
6.168,-92.126,-106.18,91.43,106.51,81.471,59.907,-1864.6,-0.57667
6.18,-92.126,-106.18,91.43,106.51,81.471,59.907,-1301.6,-0.64611
6.192,-92.126,-106.18,91.43,106.51,81.471,59.907,-899.83,3.3519
6.204,-92.126,-106.18,91.43,106.51,81.471,59.907,-650.23,16.352
6.216,-92.126,-106.18,91.43,106.51,81.471,59.907,-492,41.056
6.228,-92.126,-106.18,91.43,106.51,81.471,59.907,-363.81,70.212
6.24,-92.126,-106.18,91.43,106.51,81.471,59.907,-248.15,90.482
6.252,-92.126,-106.18,91.43,106.51,81.471,59.907,-173.15,95.638
6.264,-92.126,-106.18,91.43,106.51,81.471,59.907,-147.82,91.747
6.276,-92.126,-106.18,91.43,106.51,81.471,59.907,-140.82,95.64
6.288,-92.126,-106.18,91.43,106.51,81.471,59.907,-115.26,112.97
6.3,-92.126,-106.18,91.43,106.51,81.471,59.907,-69.063,133.91
6.312,-92.126,-106.18,91.43,106.51,81.471,59.907,-39.032,142.25
6.324,-92.126,-106.18,91.43,106.51,81.471,59.907,-38.381,138.01
6.336,-92.125,-106.17,91.429,106.51,81.471,59.907,-47.918,135.73
6.348,-92.12,-106.17,91.426,106.51,81.472,59.907,-38.24,145.31
6.36,-92.108,-106.14,91.42,106.51,81.473,59.908,-13.849,160.85
6.372,-92.088,-106.1,91.41,106.51,81.476,59.908,-6.0244,168.36
6.384,-92.057,-106.04,91.393,106.51,81.48,59.909,-22.11,166.49
6.396,-92.012,-105.95,91.37,106.52,81.486,59.911,-30.853,172.93
6.408,-91.952,-105.83,91.338,106.52,81.494,59.913,-3.9892,195.2
6.42,-91.874,-105.67,91.297,106.52,81.505,59.916,46.657,222.19
6.432,-91.776,-105.47,91.246,106.53,81.518,59.919,75.919,232.8
6.444,-91.656,-105.23,91.183,106.54,81.534,59.923,69.354,226.74
6.456,-91.513,-104.94,91.107,106.54,81.553,59.928,55.075,225.57
6.468,-91.344,-104.61,91.018,106.55,81.576,59.934,71.446,245.64
6.48,-91.148,-104.21,90.915,106.56,81.602,59.94,108.14,273.52
6.492,-90.924,-103.76,90.797,106.57,81.632,59.948,125,282.37
6.504,-90.671,-103.25,90.664,106.59,81.666,59.957,107.04,265.82
6.516,-90.391,-102.69,90.517,106.6,81.703,59.966,89.382,251.92
6.528,-90.085,-102.07,90.355,106.62,81.745,59.977,116.72,267.44
6.54,-89.753,-101.4,90.181,106.64,81.789,59.988,185.24,305.71
6.552,-89.398,-100.69,89.994,106.66,81.837,60,245.85,331.77
6.564,-89.02,-99.927,89.795,106.67,81.887,60.013,266.94,327.63
6.576,-88.62,-99.124,89.585,106.7,81.941,60.027,263.94,312.33
6.588,-88.201,-98.279,89.364,106.72,81.997,60.041,273.83,315.25
6.6,-87.762,-97.396,89.133,106.74,82.056,60.056,299.61,337.76
6.612,-87.305,-96.476,88.892,106.77,82.117,60.072,308.73,350.11
6.624,-86.831,-95.522,88.643,106.79,82.18,60.088,281.7,333.63
6.636,-86.34,-94.535,88.385,106.82,82.246,60.105,248.28,310.76
6.648,-85.835,-93.518,88.119,106.84,82.314,60.122,261.32,323.8
6.66,-85.317,-92.476,87.846,106.87,82.383,60.14,350.47,400.12
6.672,-84.788,-91.413,87.569,106.9,82.453,60.157,509.08,538.68
6.684,-84.252,-90.335,87.289,106.93,82.524,60.173,730.67,742.88
6.696,-83.71,-89.247,87.008,106.96,82.594,60.188,1040,1042.7
6.708,-83.164,-88.155,86.73,107,82.662,60.201,1474.6,1474.2
6.72,-82.617,-87.063,86.455,107.04,82.727,60.209,2042.2,2041.7
6.732,-82.071,-85.976,86.186,107.09,82.788,60.213,2721.9,2721.9
6.744,-81.528,-84.901,85.927,107.14,82.845,60.211,3493.5,3493.5
6.756,-80.99,-83.843,85.68,107.21,82.895,60.202,4366.8,4366.8
6.768,-80.459,-82.806,85.447,107.28,82.938,60.184,5358.3,5358.3
6.78,-79.938,-81.795,85.231,107.36,82.971,60.156,6446.9,6446.9
6.792,-79.427,-80.815,85.036,107.46,82.995,60.116,7569,7569
6.804,-78.928,-79.871,84.863,107.57,83.007,60.063,8653.4,8653.4
6.816,-78.442,-78.965,84.716,107.7,83.005,59.996,9653.9,9653.9
6.828,-77.969,-78.099,84.597,107.85,82.989,59.911,10535,10535
6.84,-77.507,-77.272,84.508,108.03,82.956,59.807,11257,11257
6.852,-77.057,-76.486,84.451,108.22,82.906,59.682,11784,11784
6.864,-76.618,-75.74,84.429,108.45,82.837,59.535,12110,12110
6.876,-76.188,-75.034,84.444,108.7,82.747,59.362,12287,12287
6.888,-75.768,-74.371,84.498,108.99,82.634,59.163,12384,12384
6.9,-75.358,-73.752,84.593,109.31,82.499,58.935,12442,12442
6.912,-74.958,-73.178,84.732,109.66,82.338,58.678,12456,12456
6.924,-74.567,-72.65,84.916,110.06,82.151,58.388,12396,12396
6.936,-74.185,-72.168,85.149,110.5,81.937,58.064,12221,12221
6.948,-73.811,-71.735,85.434,110.98,81.692,57.703,11876,11876
6.96,-73.446,-71.351,85.774,111.51,81.415,57.302,11300,11300
6.972,-73.087,-71.018,86.172,112.09,81.103,56.858,10436,10436
6.984,-72.736,-70.738,86.633,112.73,80.754,56.368,9293.5,9293.5
6.996,-72.39,-70.511,87.159,113.43,80.367,55.83,7934,7930.1
7.008,-72.051,-70.339,87.752,114.19,79.939,55.242,6457.3,6448.6
7.02,-71.715,-70.219,88.414,115.01,79.47,54.602,4933.6,4946.1
7.032,-71.383,-70.148,89.144,115.9,78.96,53.911,3388,3510.7
7.044,-71.054,-70.124,89.936,116.84,78.412,53.172,1823.8,2240.1
7.056,-70.727,-70.141,90.783,117.84,77.831,52.391,263.47,1232.4
7.068,-70.403,-70.194,91.678,118.88,77.222,51.575,-1231.7,549.05
7.08,-70.082,-70.279,92.612,119.95,76.589,50.729,-2592.2,174.64
7.092,-69.766,-70.39,93.577,121.06,75.938,49.86,-3755.4,24.454
7.104,-69.453,-70.522,94.563,122.18,75.274,48.977,-4670,-8.1931
7.116,-69.145,-70.671,95.562,123.31,74.604,48.086,-5306.3,-6.347
7.128,-68.844,-70.831,96.562,124.44,73.934,47.196,-5643.2,-0.06946
7.14,-68.55,-70.997,97.552,125.55,73.272,46.316,-5706.9,0
7.152,-68.265,-71.164,98.522,126.64,72.624,45.456,-5564.1,0
7.164,-67.991,-71.328,99.458,127.69,71.998,44.626,-5305.5,0
7.176,-67.73,-71.483,100.35,128.7,71.403,43.837,-4983.9,0
7.188,-67.487,-71.629,101.18,129.63,70.847,43.098,-4613.9,0
7.2,-67.263,-71.763,101.95,130.49,70.335,42.419,-4176.3,0
7.212,-67.06,-71.885,102.64,131.27,69.872,41.805,-3666.8,-2.528
7.224,-66.88,-71.993,103.26,131.96,69.461,41.259,-3101.1,-7.0113
7.236,-66.722,-72.087,103.8,132.57,69.1,40.781,-2487.2,5.1771
7.248,-66.586,-72.169,104.26,133.09,68.788,40.367,-1800.1,82.852
7.26,-66.469,-72.239,104.66,133.54,68.521,40.013,-992.2,308.41
7.272,-66.371,-72.298,105,133.92,68.298,39.716,-20.998,769.84
7.284,-66.291,-72.346,105.27,134.23,68.114,39.472,1108.7,1511.5
7.296,-66.227,-72.384,105.49,134.47,67.967,39.278,2351.9,2511.3
7.308,-66.177,-72.414,105.66,134.66,67.854,39.127,3643.4,3685.7
7.32,-66.141,-72.436,105.79,134.81,67.77,39.017,4891.8,4893.7
7.332,-66.115,-72.451,105.87,134.9,67.713,38.94,5991.7,5989.1
7.344,-66.099,-72.461,105.93,134.97,67.676,38.891,6829.3,6827.8
7.356,-66.09,-72.466,105.96,135,67.655,38.863,7307,7307
7.368,-66.086,-72.469,105.97,135.01,67.646,38.851,7386.1,7386.1
7.38,-66.085,-72.469,105.97,135.02,67.644,38.848,7079,7076.8
7.392,-66.085,-72.469,105.97,135.02,67.644,38.848,6413.4,6408
7.404,-66.085,-72.469,105.97,135.02,67.644,38.848,5420.8,5420.4
7.416,-66.085,-72.469,105.97,135.02,67.644,38.848,4137.3,4198.4
7.428,-66.085,-72.469,105.97,135.02,67.644,38.848,2620.1,2895.3
7.44,-66.085,-72.469,105.97,135.02,67.644,38.848,946.87,1715.7
7.452,-66.085,-72.469,105.97,135.02,67.644,38.848,-791.52,835.22
7.464,-66.086,-72.469,105.98,135.02,67.644,38.849,-2500.7,305.74
7.476,-66.087,-72.47,105.98,135.02,67.645,38.849,-4043.8,68.561
7.488,-66.09,-72.472,105.98,135.01,67.647,38.851,-5273.8,-1.4343
7.5,-66.096,-72.475,105.98,135.01,67.652,38.854,-6068.2,-7.2359
7.512,-66.106,-72.48,105.99,135,67.659,38.858,-6389.8,-1.9677
7.524,-66.119,-72.488,106,134.99,67.668,38.865,-6293.7,0
7.536,-66.137,-72.498,106.01,134.98,67.681,38.874,-5885,0
7.548,-66.161,-72.511,106.03,134.96,67.699,38.885,-5257,0
7.56,-66.191,-72.527,106.05,134.94,67.721,38.9,-4489.1,-0.24858
7.572,-66.228,-72.547,106.08,134.91,67.748,38.918,-3649.4,-1.4025
7.584,-66.273,-72.572,106.11,134.88,67.78,38.94,-2804.3,-0.76612
7.596,-66.327,-72.601,106.15,134.84,67.819,38.966,-2005.9,12.162
7.608,-66.39,-72.635,106.2,134.79,67.865,38.997,-1286.7,53.611
7.62,-66.463,-72.674,106.25,134.74,67.918,39.032,-662.99,137.38
7.632,-66.546,-72.719,106.31,134.68,67.978,39.073,-152.76,259.18
7.644,-66.641,-72.769,106.38,134.61,68.047,39.119,224.37,394.48
7.656,-66.746,-72.825,106.45,134.53,68.122,39.17,468.93,517.43
7.668,-66.861,-72.886,106.54,134.45,68.206,39.226,608.92,613.11
7.68,-66.988,-72.952,106.63,134.35,68.297,39.288,687.84,684.44
7.692,-67.124,-73.023,106.72,134.25,68.396,39.354,737.7,736.08
7.704,-67.27,-73.098,106.82,134.15,68.5,39.425,767.44,767.44
7.716,-67.423,-73.177,106.93,134.04,68.611,39.499,781.13,781.13
7.728,-67.582,-73.258,107.04,133.92,68.725,39.576,785.85,785.85
7.74,-67.745,-73.34,107.15,133.8,68.842,39.655,797.62,797.62
7.752,-67.912,-73.424,107.26,133.68,68.962,39.736,819.85,819.85
7.764,-68.08,-73.507,107.37,133.56,69.082,39.817,841.44,841.44
7.776,-68.247,-73.59,107.48,133.43,69.202,39.898,854.64,854.64
7.788,-68.413,-73.672,107.59,133.31,69.321,39.978,864.29,864.29
7.8,-68.576,-73.751,107.7,133.19,69.438,40.057,886.19,886.19
7.812,-68.735,-73.828,107.8,133.08,69.551,40.133,921.41,921.41
7.824,-68.887,-73.901,107.89,132.97,69.659,40.206,955.28,955.28
7.836,-69.031,-73.97,107.99,132.86,69.762,40.276,974.92,974.92
7.848,-69.166,-74.034,108.07,132.76,69.858,40.341,982.44,982.44
7.86,-69.29,-74.092,108.15,132.68,69.947,40.4,1000.7,1000.7
7.872,-69.404,-74.145,108.22,132.59,70.028,40.455,1039.7,1039.7
7.884,-69.507,-74.193,108.28,132.52,70.101,40.505,1090.6,1090.6
7.896,-69.599,-74.235,108.34,132.45,70.166,40.549,1140.5,1140.5
7.908,-69.68,-74.273,108.39,132.39,70.224,40.588,1187.3,1187.3
7.92,-69.751,-74.305,108.43,132.34,70.274,40.622,1247.8,1247.8
7.932,-69.812,-74.332,108.47,132.3,70.317,40.651,1326.8,1326.8
7.944,-69.863,-74.356,108.5,132.26,70.354,40.675,1408.8,1408.8
7.956,-69.906,-74.375,108.52,132.23,70.384,40.696,1470.7,1470.7
7.968,-69.941,-74.391,108.54,132.2,70.409,40.713,1501.7,1501.7
7.98,-69.969,-74.404,108.56,132.18,70.429,40.726,1515.1,1515.1
7.992,-69.991,-74.413,108.57,132.17,70.445,40.737,1520.7,1520.7
8.004,-70.008,-74.421,108.58,132.16,70.456,40.745,1514.7,1514.7
8.016,-70.02,-74.426,108.59,132.15,70.465,40.75,1488,1488
8.028,-70.028,-74.43,108.59,132.14,70.47,40.754,1441,1441
8.04,-70.032,-74.432,108.6,132.14,70.474,40.756,1388.7,1388.7
8.052,-70.035,-74.433,108.6,132.14,70.475,40.757,1340.2,1340.2
8.064,-70.036,-74.433,108.6,132.13,70.476,40.758,1287.7,1287.7
8.076,-70.036,-74.433,108.6,132.13,70.476,40.758,1222,1222
8.088,-70.036,-74.433,108.6,132.13,70.476,40.758,1144.8,1144.8
8.1,-70.036,-74.433,108.6,132.13,70.476,40.758,1071.5,1071.5
8.112,-70.036,-74.433,108.6,132.13,70.476,40.758,1013.3,1013.3
8.124,-70.036,-74.433,108.6,132.13,70.476,40.758,964.84,964.84
8.136,-70.036,-74.433,108.6,132.13,70.476,40.758,923.67,923.67
8.148,-70.036,-74.433,108.6,132.13,70.476,40.758,889.59,889.59
8.16,-70.036,-74.433,108.6,132.13,70.476,40.758,872.84,872.84
8.172,-70.036,-74.433,108.6,132.13,70.476,40.758,872.33,872.33
8.184,-70.036,-74.433,108.6,132.13,70.476,40.758,877.33,877.33
8.196,-70.036,-74.433,108.6,132.13,70.476,40.758,882.72,882.72
8.208,-70.036,-74.433,108.6,132.13,70.476,40.758,894.02,894.02
8.22,-70.036,-74.433,108.6,132.13,70.476,40.758,923.27,923.27
8.232,-70.036,-74.433,108.6,132.13,70.476,40.758,965.67,965.67
8.244,-70.036,-74.433,108.6,132.13,70.476,40.758,999.8,999.8
8.256,-70.036,-74.433,108.6,132.13,70.476,40.758,1011.2,1011.2
8.268,-70.036,-74.433,108.6,132.13,70.476,40.758,1002,1002
8.28,-70.036,-74.433,108.6,132.13,70.476,40.758,996.69,996.69
8.292,-70.036,-74.433,108.6,132.13,70.476,40.758,1009.1,1009.1
8.304,-70.036,-74.433,108.6,132.13,70.476,40.758,1029.8,1029.8
8.316,-70.036,-74.433,108.6,132.13,70.476,40.758,1040.6,1040.6
8.328,-70.036,-74.433,108.6,132.13,70.476,40.758,1028.8,1028.8
8.34,-70.036,-74.433,108.6,132.13,70.476,40.758,1003.2,1003.2
8.352,-70.036,-74.433,108.6,132.13,70.476,40.758,979.63,979.63
8.364,-70.036,-74.433,108.6,132.13,70.476,40.758,965.38,965.38
8.376,-70.036,-74.433,108.6,132.13,70.476,40.758,958.59,958.59
8.388,-70.036,-74.433,108.6,132.13,70.476,40.758,951.26,951.26
8.4,-70.036,-74.433,108.6,132.13,70.476,40.758,940.99,940.99
8.412,-70.036,-74.433,108.6,132.13,70.476,40.758,926.18,926.18
8.424,-70.036,-74.433,108.6,132.13,70.476,40.758,900.37,900.37
8.436,-70.036,-74.433,108.6,132.13,70.476,40.758,864.15,864.15
8.448,-70.036,-74.433,108.6,132.13,70.476,40.758,819.75,819.75
8.46,-70.036,-74.433,108.6,132.13,70.476,40.758,783.23,783.23
8.472,-70.036,-74.433,108.6,132.13,70.476,40.758,763.73,763.73
8.484,-70.036,-74.433,108.6,132.13,70.476,40.758,755.31,755.31
8.496,-70.036,-74.433,108.6,132.13,70.476,40.758,741.47,741.47
8.508,-70.036,-74.433,108.6,132.13,70.476,40.758,710.55,710.55
8.52,-70.036,-74.433,108.6,132.13,70.476,40.758,668.4,668.4
8.532,-70.036,-74.433,108.6,132.13,70.476,40.758,633.8,633.8
8.544,-70.036,-74.433,108.6,132.13,70.476,40.758,617.05,617.05
8.556,-70.036,-74.433,108.6,132.13,70.476,40.758,619.46,619.46
8.568,-70.036,-74.433,108.6,132.13,70.476,40.758,632.94,632.94
8.58,-70.036,-74.433,108.6,132.13,70.476,40.758,653.05,653.05
8.592,-70.036,-74.433,108.6,132.13,70.476,40.758,673.92,673.92
8.604,-70.036,-74.433,108.6,132.13,70.476,40.758,684.89,684.89
8.616,-70.036,-74.433,108.6,132.13,70.476,40.758,680.65,680.65
8.628,-70.036,-74.433,108.6,132.13,70.476,40.758,664.49,664.49
